,id,slug,url,name,tags,state,category,description,age,gender,caste,is_minority,is_differently_abled,is_dbt,is_widowed_or_divorced,is_bpl,is_student,occupation
39,38,nts-ug,https://www.myscheme.gov.in/schemes/nts-ug,National Talent Scholarship Undergraduate,"Student,Scholarship,Agriculture,Education",All,Education & Learning,National Talent Scholarship (NTS) was launched by the Indian Council of Agricultural Research for students pursuing a Bachelor's or Master's degree program in an ICAR-recognized agricultural university located outside of his/her state of domicile.,"{""ews"":{""gte"":17,""lte"":23},""female"":{""gte"":17,""lte"":23},""general"":{""gte"":17,""lte"":23},""obc"":{""gte"":17,""lte"":23},""sc"":{""gte"":17,""lte"":23},""st"":{""gte"":17,""lte"":23},""widowed"":{""gte"":17,""lte"":23}}",female,"ews,st,general,obc,sc",false,false,false,true,false,true,
40,39,icar-pms-scstc,https://www.myscheme.gov.in/schemes/icar-pms-scstc,ICAR - Post Matric Scholarship For Scheduled Caste / Scheduled Tribes Candidates,"Post Matric,Scholarship,Agriculture,Scheduled Caste,Scheduled Tribe",All,Education & Learning,"The scheme ""Post-Matric Scholarship to Scheduled Castes / Scheduled Tribes Candidates"" was introduced by ICAR, Dept. of Agricultural Research and Education, to enable the students belonging to the weaker sections of society to complete undergraduate courses.","{""ews"":{""gte"":1,""lte"":100},""female"":{""gte"":1,""lte"":100},""general"":{""gte"":1,""lte"":100},""obc"":{""gte"":1,""lte"":100},""sc"":{""gte"":1,""lte"":100},""st"":{""gte"":1,""lte"":100},""widowed"":{""gte"":1,""lte"":100}}",female,"ews,st,general,obc,sc",false,false,false,true,false,false,
41,40,kaay,https://www.myscheme.gov.in/schemes/kaay,Kabir Anthyesthi Anudan Yojana,"Death,Funeral,BPL,Financial Assistance",Bihar,Social welfare & Empowerment,"Under this scheme, a one-time grant of ₹3,000/- is given to the family/dependent of the deceased to cover funeral expenses. The grant is provided for the death of any person of any age from a Below Poverty Line (BPL) family. ","{""ews"":{""gte"":18,""lte"":100},""female"":{""gte"":18,""lte"":100},""general"":{""gte"":18,""lte"":100},""obc"":{""gte"":18,""lte"":100},""sc"":{""gte"":18,""lte"":100},""st"":{""gte"":18,""lte"":100},""widowed"":{""gte"":18,""lte"":100}}",female,"ews,st,general,obc,sc",false,false,false,true,true,false,
42,41,ignwpsb,https://www.myscheme.gov.in/schemes/ignwpsb,Indira Gandhi National Widow Pension Scheme- Bihar,"Widow,Indira Gandhi,Pension,BPL",Bihar,"Social welfare & Empowerment,Women and Child","Under this scheme, a monthly pension of ₹400/- is provided to widows in the age group of 40 to 79 years who belong to Below Poverty Line (BPL) families to support them financially. This scheme is centrally sponsored.","{""widow"":{""gte"":40,""lte"":79}}",female,"sc,st,obc,general,ews,pvtg",false,false,false,true,true,false,
43,42,as-fadw,https://www.myscheme.gov.in/schemes/as-fadw,Abhayakiranam Scheme-Financial Assistance To Destitute Widows,"Widow,Destitute,Financial Assistance,Homeless,Relative",Kerala,"Social welfare & Empowerment,Women and Child","The scheme “Abhayakiranam Scheme-Financial Assistance to Destitute Widows” was launched by the Department of Social Justice, Government of Kerala to provide a safe and better living environment to destitute and homeless widows.","{""widow"":{""gte"":50,""lte"":100}}",female,"sc,st,obc,general,ews,pvtg",false,false,false,true,false,false,
44,43,casscsppnjg,https://www.myscheme.gov.in/schemes/casscsppnjg,"Coaching Assistance Scheme For Scheduled Caste Students For Pre-Exam Preparation Like NEET, JEE, GUJCET","Coaching,Scheduled Caste,Students,Preparation,NEET, JEE, GUJCET,Financial Assistance",Gujarat,Education & Learning,"The scheme “Coaching Assistance Scheme for Scheduled Caste Students for Pre-Exam Preparation like NEET, JEE, GUJCET” was launched by the Govt. of Gujarat during the year 2014-15 to provide coaching assistance to students of Scheduled Caste category who are preparing for exams like NEET, JEE, GUJCET.","{""sc"":{""gte"":0,""lte"":100}}","male,female,transgender",sc,false,false,false,false,false,true,
45,44,cm-swaniyojan-yojana,https://www.myscheme.gov.in/schemes/cm-swaniyojan-yojana,Chief Minister's Jeevan Jyoti Swaniyojan Yojana,"Jeevan Jyoti,Employment,Youth Empowerment,Unemployed,Selfemployed",Assam,Skills & Employment,The Chief Minister's Jeevan Jyoti Swaniyojan Yojana is a self-employment scheme initiated by the Government of Assam. The primary objective of the scheme is to provide avenues of self-employment to educated unemployed youth in Assam.,"{""ews"":{""gte"":18,""lte"":37},""female"":{""gte"":18,""lte"":37},""general"":{""gte"":18,""lte"":37},""obc"":{""gte"":18,""lte"":37},""sc"":{""gte"":18,""lte"":37},""st"":{""gte"":18,""lte"":37},""widowed"":{""gte"":18,""lte"":37}}",female,"ews,st,general,obc,sc",false,false,false,true,false,false,
46,45,kbpyy,https://www.myscheme.gov.in/schemes/kbpyy,Krishak Bakri Palan Yojna,"Goat Farming Scheme,Animal Husbandry,Financial Assistance,Rural Development",Himachal Pradesh,"Agriculture,Rural & Environment,Skills & Employment","The Department of Animal Husbandry, Government of Himachal Pradesh has introduced a scheme named ""Krishak Bakri Palan Yojna"" with the aim to increase income generation opportunities for economically weaker segments of the society as well as to increase meat production.","{""ews"":{""gte"":18,""lte"":100},""female"":{""gte"":18,""lte"":100},""general"":{""gte"":18,""lte"":100},""obc"":{""gte"":18,""lte"":100},""sc"":{""gte"":18,""lte"":100},""st"":{""gte"":18,""lte"":100},""widowed"":{""gte"":18,""lte"":100}}",female,"ews,st,general,obc,sc",false,false,false,true,false,false,
47,46,wbedrj,https://www.myscheme.gov.in/schemes/wbedrj,Widow B.Ed Scheme-Rajasthan,"Student,Empowerment,Higher Education,Abandoned Women",Rajasthan,"Education & Learning,Women and Child","In 2015-16, Rajasthan State started the ""Widow B.Ed Scheme"" for Widow/abandoned women. ","{""female"":{""gte"":18,""lte"":100}}",female,"sc,st,obc,general,ews,pvtg",false,false,false,false,false,true,
48,47,qip,https://www.myscheme.gov.in/schemes/qip,Quality Improvement Programme (QIP),"Faculty,Scholarship,Allowance,Postgraduation,Direct Benefit Transfer",All,Education & Learning,The primary objective of this scheme is to enhance the expertise and capabilities of faculty members in degree and diploma-level institutions across the country. The aim is to enable teachers to acquire Master's and Doctoral degrees and instil in them a culture of research.,"{""ews"":{""gte"":18,""lte"":100},""female"":{""gte"":18,""lte"":100},""general"":{""gte"":18,""lte"":100},""obc"":{""gte"":18,""lte"":100},""sc"":{""gte"":18,""lte"":100},""st"":{""gte"":18,""lte"":100},""widowed"":{""gte"":18,""lte"":100}}",female,"ews,st,general,obc,sc",false,false,true,true,false,false,Teacher / Faculty
49,48,cmfm,https://www.myscheme.gov.in/schemes/cmfm,Chief Minister Floriculture Mission,"Farmer,Cultivation,Marketing,Trainning",Assam,"Agriculture,Rural & Environment","This is a special scheme initiated during 2014-15 aimed at all-round development of floriculture sector in the State which incorporates cultivation, marketing, training etc. For the year 2015- 16 cultivation of Gerbera under Shade net house with tissue cultured planting materials is proposed.","{""general"":{""gte"":0,""lte"":100}}","male,female,transgender",general,false,false,false,false,false,false,Farmer
50,49,apepc,https://www.myscheme.gov.in/schemes/apepc,Arunachal Pradesh Entrepreneurship Challenge,"Entrepreneurship,Training,Self-employed,Business Venture,Arunachal Pradesh",Arunachal Pradesh,"Business & Entrepreneurship,Skills & Employment","APEC will identify, promote, support, and nurture sustainable and locally relevant business ideas and entrepreneurs. The top 10 entrepreneurs selected for the Incubation & Pre-Incubation programmes facilitated by the IIM Calcutta Innovation Park will be awarded up to ₹5,00,000.","{""ews"":{""gte"":18,""lte"":100},""female"":{""gte"":18,""lte"":100},""general"":{""gte"":18,""lte"":100},""obc"":{""gte"":18,""lte"":100},""sc"":{""gte"":18,""lte"":100},""st"":{""gte"":18,""lte"":100},""widowed"":{""gte"":18,""lte"":100}}",female,"ews,st,general,obc,sc",false,false,false,true,false,false,Entrepreneur
51,50,gghas,https://www.myscheme.gov.in/schemes/gghas,Gharaunda-Group Home for Adults Scheme,"Person With Disability,Respite And Residential Care,Group Home,Life Long Shelter,Abandoned",All,Social welfare & Empowerment,Gharaunda (Group Home for Adults) scheme aims at setting up Gharaunda Centres or Registered Organisations (RO) for for all Adult PwDs covered under the National Trust Act with adequate and quality care service with acceptable living standards including provision of basic medical care from profession,"{""pwd"":{""gte"":18,""lte"":100}}","male,female,transgender","sc,st,obc,general,ews,pvtg",false,true,false,false,false,false,
52,51,tfapps,https://www.myscheme.gov.in/schemes/tfapps,Technology Fellowship and Patent Promotion Scheme,"Technology,Fellowship,Patent,Grant",Goa,"Business & Entrepreneurship,Education & Learning",The objective of the scheme is to identify technology educators in technical educational institutes in Goa who are keen to further their expertise. The selected educators/fellows would be sent to Centres of Excellence within the country and abroad to undertake summer school and short-term training.,"{""ews"":{""gte"":18,""lte"":100},""female"":{""gte"":18,""lte"":100},""general"":{""gte"":18,""lte"":100},""obc"":{""gte"":18,""lte"":100},""sc"":{""gte"":18,""lte"":100},""st"":{""gte"":18,""lte"":100},""widowed"":{""gte"":18,""lte"":100}}",female,"ews,st,general,obc,sc",false,false,false,true,false,false,
53,52,ngin,https://www.myscheme.gov.in/schemes/ngin,New Generation Innovation Network,"Generation,Innovation,Network,Educational Institution,College,Grant,Infrastructure",Tripura,Transport & Infrastructure,"The Scheme “New Generation Innovation Network (NGIN)” was launched by the Directorate of Information Technology, Govt. of Tripura with the vision to create an ecosystem to promote innovations in educational institutions and transform student ideas & concepts into successful business enterprises.","{""ews"":{""gte"":0,""lte"":100},""female"":{""gte"":0,""lte"":100},""general"":{""gte"":0,""lte"":100},""obc"":{""gte"":0,""lte"":100},""sc"":{""gte"":0,""lte"":100},""st"":{""gte"":0,""lte"":100},""widowed"":{""gte"":0,""lte"":100}}",female,"ews,st,general,obc,sc",false,false,false,true,false,false,
54,53,cmkvy,https://www.myscheme.gov.in/schemes/cmkvy,Chhattisgarh Mukhyamantri Kanya Vivah Yojana,"Financial Assistance,Girl Marriage,BPL Category,Group Marriages",Chhattisgarh,Health & Wellness,"In view of the difficulty faced by poor families regarding the marriage of the girl child, the Mukhyamantri Kanya Vivah Yojana has been implemented.","{""female"":{""gte"":18,""lte"":100}}",female,"sc,st,obc,general,ews,pvtg",false,false,false,false,true,false,
55,54,faphfts,https://www.myscheme.gov.in/schemes/faphfts,Financial Aid For Providing Hostel Facility To Transgender Students,"Transgender,Hostel Facility,Student,Financial Assistance,Accommodation",Kerala,"Housing & Shelter,Education & Learning","The scheme “Financial Aid for Providing Hostel Facility to Transgender Students” was launched by the Department of Social Justice, Government of Kerala.","{""transgender"":{""gte"":10,""lte"":100}}",transgender,"sc,st,obc,general,ews,pvtg",false,false,false,false,false,true,
56,55,cctofp,https://www.myscheme.gov.in/schemes/cctofp,Community Canning & Training On Fruit Preservation,"Fruit Preservation,Community Canning,Training",Assam,"Agriculture,Rural & Environment","The office of the Deputy Director of Agriculture (Fruit Preservation) Assam was
created in 1978, under the Directorate of Agriculture and in 2008 it was transferred to the Directorate of Horticulture and Food Processing.","{""general"":{""gte"":0,""lte"":100}}","male,female,transgender",general,false,false,false,false,false,false,
57,56,dgy,https://www.myscheme.gov.in/schemes/dgy,Devnarayan Gurukul Yojana,"Education,Pre Matric,Scholarship,Student",Rajasthan,Social welfare & Empowerment,"The Rajasthan State government started the ""Devnarayan Gurukul Yojana"" scheme for very backward classes in 2011-12","{""ews"":{""gte"":1,""lte"":100},""female"":{""gte"":1,""lte"":100},""general"":{""gte"":1,""lte"":100},""obc"":{""gte"":1,""lte"":100},""sc"":{""gte"":1,""lte"":100},""st"":{""gte"":1,""lte"":100},""widowed"":{""gte"":1,""lte"":100}}",female,"ews,st,general,obc,sc",false,false,false,true,false,true,
58,57,ivri-is,https://www.myscheme.gov.in/schemes/ivri-is,IVRI Institute Scholarship For M.V.Sc. And Ph.D.,"IVRI Institute,Scholarship",All,Education & Learning,The Indian Veterinary Research Institute will award scholarships to MVSc and PhD students who need financial assistance.his provision will be utilized to assist as many students as possible who have good academic record and who are making diligent efforts to pursue higher education. ,"{""ews"":{""gte"":1,""lte"":100},""female"":{""gte"":1,""lte"":100},""general"":{""gte"":1,""lte"":100},""obc"":{""gte"":1,""lte"":100},""sc"":{""gte"":1,""lte"":100},""st"":{""gte"":1,""lte"":100},""widowed"":{""gte"":1,""lte"":100}}",female,"ews,st,general,obc,sc",false,false,false,true,false,false,
59,58,kcr-nutrition-kit,https://www.myscheme.gov.in/schemes/kcr-nutrition-kit,KCR Nutrition Kit,"Pregnant Women Care Kit,Providing Nutritious Food To Pregnant Women And Children,Anganwadi Centers,Improve The Nutritional Status Of Pregnant",Telangana,"Health & Wellness,Social welfare & Empowerment,Women and Child","KCR Nutrition Kits Scheme is a welfare initiative launched by the Government of Telangana, India, aimed at providing nutritious food to pregnant. The primary objective of the scheme is to improve the nutritional status of pregnant women. ","{""ews"":{""gte"":18,""lte"":100},""female"":{""gte"":18,""lte"":100},""general"":{""gte"":18,""lte"":100},""obc"":{""gte"":18,""lte"":100},""sc"":{""gte"":18,""lte"":100},""st"":{""gte"":18,""lte"":100},""widowed"":{""gte"":18,""lte"":100}}",female,"ews,st,general,obc,sc",false,false,false,true,false,false,
60,59,feed-the-seed,https://www.myscheme.gov.in/schemes/feed-the-seed,Feed The Seed,"Feed For Seed,Seed Village,State Seed Development Corporation",Telangana,"Agriculture,Rural & Environment","The ""Feed for Seed"" program is an initiative launched by the Government of Telangana in India, aimed at promoting agriculture and supporting farmers in the state. The program is designed to encourage farmers to produce their own seeds by providing them with free, high-quality seeds of various crops.","{""general"":{""gte"":18,""lte"":100}}","male,female,transgender",general,false,false,false,false,false,false,
61,131,sbm-u,https://www.myscheme.gov.in/schemes/sbm-u,Swachh Bharat Mission – Urban 2.0,"Toilet,Sanitation",All,"Utility & Sanitation,Health & Wellness",A sanitation scheme for the construction of Individual Household Latrines (IHHL) for urban households.,"{""ews"":{""gte"":18,""lte"":100},""female"":{""gte"":18,""lte"":100},""general"":{""gte"":18,""lte"":100},""obc"":{""gte"":18,""lte"":100},""sc"":{""gte"":18,""lte"":100},""st"":{""gte"":18,""lte"":100},""widowed"":{""gte"":18,""lte"":100}}",female,"ews,st,general,obc,sc",false,false,false,true,false,false,
62,60,lts,https://www.myscheme.gov.in/schemes/lts,LIDCOM Training Scheme,"Skill,Training,Employment,Entrepreneurship,Scheduled Caste",Maharashtra,"Business & Entrepreneurship,Skills & Employment,Social welfare & Empowerment","Being implemented particularly for the Charmakar Community, the ""Training Scheme"" is a scheme by the Leather Industries Development Corporation (LIDCOM), Govt. of Maharashtra. This scheme is being implemented for the students to enable them to start their own businesses, trade, or get a job.","{""ews"":{""gte"":18,""lte"":50},""female"":{""gte"":18,""lte"":50},""general"":{""gte"":18,""lte"":50},""obc"":{""gte"":18,""lte"":50},""sc"":{""gte"":18,""lte"":50},""st"":{""gte"":18,""lte"":50},""widowed"":{""gte"":18,""lte"":50}}",female,"ews,st,general,obc,sc",false,false,false,true,false,false,Entrepreneur
